H1    
Cu76    3.80395E-17
Cu77    2.76583E-17
Cu78    4.92371E-18
Cu79    1.39083E-18
Cu80    2.47882E-19
Cu81    2.23052E-20
Zn63    
Zn64    
Zn65    
Zn66    0
Zn67    0
Zn68    0
Zn69    0
Zn69m    0
Zn70    0
Zn71    0
Zn71m    0
Zn72    2.17351E-10
Zn73    3.63117E-14
Zn74    3.01817E-13
Zn75    3.54923E-14
Zn76    2.64705E-14
Zn77    6.32665E-15
Zn78    6.45494E-15
Zn79    4.78704E-16
Zn80    5.81037E-16
Zn81    3.81823E-17
Zn82    7.17917E-18
Zn83    4.13058E-19
Ga69    0
Ga70    0
Ga71    0
Ga72    6.65255E-11
Ga72m    
Ga73    3.0701E-11
Ga74    1.76008E-12
Ga75    6.5315E-13
Ga76    2.9384E-13
Ga77    2.44737E-13
Ga78    9.80087E-14
Ga79    4.88316E-14
Ga80    2.28411E-14
Ga81    6.94017E-15
Ga82    7.9127E-16
Ga83    2.23848E-16
Ga84    3.11128E-17
Ga85    0
Ge70    0
Ge71    0
Ge71m    0
Ge72    1.85123E-07
Ge73    2.40723E-07
Ge73m    9.27322E-16
Ge74    5.24972E-07
Ge75    2.94968E-11
Ge75m    1.49367E-14
Ge76    1.75884E-06
Ge77    4.58995E-10
Ge77m    1.14366E-12
Ge78    2.46579E-10
Ge79    3.54354E-12
Ge80    2.52124E-12
Ge81    1.16052E-12
Ge82    5.22872E-13
Ge83    1.5754E-13
Ge84    4.91523E-14
Ge85    1.75594E-15
Ge86    4.2956E-16
Ge87    2.53552E-17
Ge88    2.28214E-18
As75    7.97168E-07
As76    6.97638E-11
As77    3.92873E-09
As78    2.6813E-10
As79    5.12546E-11
As80    2.4124E-12
As81    6.80257E-12
As82    4.09333E-12
As82m    1.35441E-12
As83    6.10938E-12
As84    2.07377E-12
As85    3.02996E-13
As86    6.66393E-14
As87    7.16778E-15
As88    8.02134E-16
As89    9.12216E-17
As90    0
Se74    
Se75    
Se76    4.3044E-08
Se77    3.49336E-06
Se77m    1.48136E-15
Se78    7.5568E-06
Se79    1.32658E-05
Se79m    2.21934E-11
Se80    2.19575E-05
Se81    2.62719E-10
Se81m    3.57934E-11
Se82    6.04906E-05
Se83    5.48427E-10
Se83m    3.71539E-11
Se84    2.67706E-10
Se85    2.59718E-11
Se85m    9.775E-12
Se86    1.76039E-11
Se87    3.324E-12
Se88    5.14916E-13
Se89    4.81942E-14
Se90    1.46387E-14
Se91    7.73579E-16
Se92    1.28975E-16
Se93    0
Br79    4.86826E-10
Br79m    5.76796E-19
Br80    8.938E-15
Br80m    6.14352E-14
Br81    3.20947E-05
Br82    3.92811E-09
Br82m    3.47836E-13
Br83    8.33172E-09
Br84    2.75279E-09
Br84m    3.28065E-11
Br85    2.9295E-10
Br86    6.03489E-11
Br86m    4.94885E-12
Br87    1.07651E-10
Br88    2.81331E-11
Br89    4.98103E-12
Br90    8.53968E-13
Br91    1.20946E-13
Br92    1.99214E-14
Br93    2.59004E-15
Br94    1.50743E-16
Br95    1.17894E-17
Br96    5.9128E-19
Kr78    
Kr79    0
Kr79m    
Kr80    1.02675E-09
Kr81    4.54825E-11
Kr81m    6.55323E-19
Kr82    2.32146E-06
Kr83    0.000127971
Kr83m    6.45804E-09
Kr84    0.000233388
Kr85    4.6153E-05
Kr85m    2.7801E-08
Kr86    0.000360469
Kr87    1.29688E-08
Kr88    4.09168E-08
Kr89    8.40208E-10
Kr90    1.37448E-10
Kr91    2.58425E-11
Kr92    3.21143E-12
Kr93    9.37771E-13
Kr94    4.28836E-14
Kr95    2.42834E-14
Kr96    4.02557E-15
Kr97    4.68317E-17
Kr98    2.22121E-17
Rb85    0.000206933
Rb86    1.88206E-07
Rb86m    7.3416E-14
Rb87    0.000473428
Rb88    4.5258E-09
Rb89    5.12588E-09
Rb90    7.66336E-10
Rb90m    4.49849E-10
Rb91    3.87565E-10
Rb92    2.67788E-11
Rb93    2.59046E-11
Rb94    6.54081E-12
Rb95    3.66335E-13
Rb96    8.26965E-14
Rb97    7.42437E-15
Rb98    3.92428E-15
Rb99    2.39481E-16
Rb100    3.895E-17
Rb101    0
Sr84    
Sr85    
Sr85m    
Sr86    8.18274E-06
Sr87    1.73722E-07
Sr87m    4.8038E-13
Sr88    0.000618118
Sr89    2.47055E-05
Sr90    0.000884385
Sr91    2.68802E-07
Sr92    9.04353E-08
Sr93    5.01931E-09
Sr94    8.41759E-10
Sr95    2.57494E-10
Sr96    2.49993E-11
Sr97    6.13421E-13
Sr98    1.16259E-12
Sr99    2.7769E-13
Sr100    1.27795E-13
Sr101    5.08501E-15
Sr102    8.32138E-16
Sr103    9.3115E-18
Sr104    5.60863E-19
Y89    0.00078527
Y89m    1.84792E-16
Y90    2.59625E-07
Y90m    3.84523E-12
Y91    3.97529E-05
Y91m    1.35203E-08
Y92    1.19198E-07
Y93    4.30471E-07
Y94    1.47587E-08
Y95    9.04767E-09
Y96    8.36173E-11
Y97    4.22835E-11
Y98    4.8873E-12
Y99    3.54882E-12
Y100    1.5753E-12
Y101    6.89258E-13
Y102    5.52586E-14
Y103    1.25767E-14
Y104    4.47831E-16
Y105    2.68844E-17
Y106    0
Y107    6.76739E-21
Zr89    
Zr90    8.48795E-05
Zr90m    1.25447E-18
Zr91    0.001082824
Zr92    0.001364962
Zr93    0.001666241
Zr94    0.001920548
Zr95    8.24378E-05
Zr96    0.002215516
Zr97    1.00657E-06
Zr98    5.27724E-10
Zr99    4.04088E-11
Zr100    1.07744E-10
Zr101    2.95216E-11
Zr102    1.58978E-10
Zr103    3.62445E-12
Zr104    1.8234E-12
Zr105    3.4704E-14
Zr106    4.58374E-15
Zr107    5.36032E-17
Zr108    3.91455E-17
Zr109    1.3064E-18
Nb91    0
Nb92    0
Nb93    5.08729E-10
Nb93m    2.3585E-09
Nb94    8.7704E-09
Nb94m    1.18991E-14
Nb95    4.49404E-05
Nb95m    5.62311E-08
Nb96    4.91502E-09
Nb97    7.42747E-08
Nb97m    7.78131E-10
Nb98    4.85491E-11
Nb98m    9.70051E-10
Nb99    2.50221E-10
Nb99m    1.57106E-10
Nb100    2.46248E-11
Nb100m    2.472E-11
Nb101    1.24277E-10
Nb102    5.01579E-11
Nb103    1.74994E-10
Nb104    5.50413E-12
Nb105    2.76862E-12
Nb106    1.84471E-13
Nb107    2.40692E-14
Nb108    2.64478E-15
Nb109    8.42898E-16
Nb110    1.12669E-17
Nb111    1.30092E-18
Nb112    0
Mo92    
Mo93    
Mo93m    
Mo94    
Mo95    0.001956242
Mo96    6.61013E-05
Mo97    0.002327254
Mo98    0.002613427
Mo99    4.58933E-06
Mo100    0.002987336
Mo101    1.91693E-08
Mo102    1.46025E-08
Mo103    1.30289E-09
Mo104    1.85754E-09
Mo105    6.64634E-10
Mo106    6.27285E-11
Mo107    1.29585E-11
Mo108    7.32711E-13
Mo109    2.64829E-13
Mo110    3.02717E-14
Mo111    7.7482E-16
Mo112    1.02789E-16
Mo113    4.09044E-18
Mo114    3.70194E-19
Mo115    7.73992E-21
Tc97    
Tc97m    
Tc98    0
Tc99    0.002645397
Tc99m    3.61017E-07
Tc100    2.73199E-11
Tc101    1.86613E-08
Tc102    1.16445E-10
Tc102m    1.14376E-11
Tc103    1.11159E-09
Tc104    2.31525E-08
Tc105    7.88374E-09
Tc106    5.00534E-10
Tc107    2.08795E-10
Tc108    1.6858E-11
Tc109    1.10445E-10
Tc110    2.65285E-13
Tc111    8.67418E-14
Tc112    3.4706E-15
Tc113    1.10176E-15
Tc114    5.56828E-17
Tc115    1.20284E-17
Tc116    4.51794E-19
Tc117    2.81073E-20
Tc118    0
Ru96    
Ru97    
Ru98    
Ru99    2.77369E-08
Ru100    0.000120222
Ru101    0.002805348
Ru102    0.003419699
Ru103    8.03789E-05
Ru104    0.003062345
Ru105    2.78248E-07
Ru106    0.000465678
Ru107    2.47055E-09
Ru108    1.86013E-09
Ru109    1.7785E-10
Ru110    2.89153E-11
Ru111    1.20698E-11
Ru112    1.56847E-13
Ru113    2.28763E-13
Ru114    1.11862E-13
Ru115    4.16855E-15
Ru116    1.69314E-15
Ru117    5.37894E-17
Ru118    6.85844E-16
Ru119    0
Ru120    9.05491E-20
Rh99    
Rh99m    
Rh100    
Rh101    
Rh101m    
Rh102    0
Rh102m    
Rh103    0.003213605
Rh103m    7.89512E-08
Rh104    4.89806E-15
Rh104m    2.54338E-15
Rh105    2.22441E-06
Rh105m    1.6621E-10
Rh106    4.36854E-10
Rh106m    4.04378E-11
Rh107    1.2825E-08
Rh108    1.18742E-10
Rh108m    3.3958E-11
Rh109    4.72321E-10
Rh109m    1.32523E-10
Rh110    5.72554E-11
Rh110m    5.03856E-13
Rh111    7.25676E-11
Rh112    2.78228E-12
Rh113    2.74886E-13
Rh114    2.53821E-13
Rh115    3.99277E-13
Rh116    1.88092E-14
Rh117    8.68452E-15
Rh118    2.64809E-15
Rh119    2.28359E-15
Rh120    2.06498E-17
Rh121    5.15309E-18
Rh122    3.72315E-19
Rh123    6.20663E-20
Pd100    
Pd101    
Pd102    0
Pd103    0
Pd104    1.5097E-08
Pd105    0.002246968
Pd106    0.001843263
Pd107    0.001324405
Pd107m    8.39897E-16
Pd108    0.001119552
Pd109    2.72527E-07
Pd109m    7.40368E-10
Pd110    0.000303482
Pd111    1.65672E-09
Pd111m    6.76429E-10
Pd112    4.70148E-08
Pd113    3.93183E-11
Pd114    4.5585E-11
Pd115    9.40565E-12
Pd116    2.31215E-12
Pd117    5.81037E-13
Pd118    2.08226E-13
Pd119    1.99835E-13
Pd120    4.12054E-14
Pd121    2.11443E-15
Pd122    1.36175E-15
Pd123    9.73672E-17
Pd124    4.80297E-17
Pd125    0
Pd126    8.91007E-19
Ag102    
Ag103    
Ag104    
Ag104m    
Ag105    
Ag106    0
Ag106m    
Ag107    4.69103E-10
Ag108    8.05652E-17
Ag108m    1.4678E-11
Ag109    0.000709743
Ag109m    2.22721E-10
Ag110    2.29787E-11
Ag110m    5.33549E-07
Ag111    8.18377E-07
Ag111m    8.14963E-11
Ag112    7.34367E-09
Ag113    7.52369E-09
Ag113m    2.95775E-12
Ag114    1.4976E-12
Ag115    2.45048E-10
Ag115m    1.37355E-12
Ag116    1.77032E-11
Ag116m    9.39013E-13
Ag117    7.55266E-12
Ag117m    5.46864E-13
Ag118    2.62077E-14
Ag118m    3.58948E-13
Ag119    1.25281E-12
Ag120    1.00968E-13
Ag121    1.31292E-13
Ag122    2.17506E-15
Ag123    9.60015E-15
Ag124    1.4108E-15
Ag125    9.12837E-16
Ag126    1.21815E-16
Ag127    0
Ag128    1.16187E-17
Cd104    
Cd105    
Cd106    0
Cd107    0
Cd108    3.59186E-11
Cd109    3.27816E-13
Cd110    6.73428E-05
Cd111    0.000157219
Cd111m    2.71234E-12
Cd112    0.000110093
Cd113    5.62477E-05
Cd113m    3.50878E-06
Cd114    5.21537E-05
Cd115    4.80277E-08
Cd115m    1.54074E-07
Cd116    3.13591E-05
Cd117    1.34458E-09
Cd117m    9.67154E-10
Cd118    6.69807E-10
Cd119    1.7905E-11
Cd119m    1.46428E-11
Cd120    1.07506E-11
Cd121    2.80493E-12
Cd122    1.00223E-12
Cd123    1.40552E-12
Cd124    2.35333E-12
Cd125    1.8564E-13
Cd126    2.29539E-13
Cd127    2.29032E-14
Cd128    3.17315E-14
Cd129    2.63795E-15
Cd130    8.28827E-15
Cd131    3.72046E-16
Cd132    4.42131E-17
In109    
In110    
In110m    
In111    
In112    
In113    4.19918E-07
In113m    6.83774E-19
In114    4.08123E-14
In114m    1.61058E-09
In115    3.64618E-05
In115m    4.03974E-09
In116    1.20729E-13
In116m    9.79466E-11
In117    3.52368E-10
In117m    1.17604E-09
In118    5.86728E-11
In118m    1.40055E-15
In119    8.80557E-12
In119m    1.79702E-10
In120    5.47568E-12
In120m    3.24154E-13
In121    4.30284E-12
In121m    1.23491E-11
In122    2.38095E-12
In122m    5.18764E-14
In123    1.15814E-12
In123m    4.93085E-12
In124    1.09358E-12
In125    6.03592E-13
In125m    2.55911E-12
In126    7.05605E-13
In127    4.76076E-13
In127m    8.6659E-13
In128    1.40686E-12
In129    2.49155E-13
In130    2.26932E-13
In131    6.35148E-14
In132    7.28056E-15
In133    1.05654E-15
In134    5.00555E-17
Sn110    
Sn111    
Sn112    0
Sn113    0
Sn113m    
Sn114    2.27718E-08
Sn115    1.22457E-06
Sn116    2.82325E-06
Sn117    3.07662E-05
Sn117m    4.61147E-10
Sn118    3.30217E-05
Sn119    3.13249E-05
Sn119m    1.36051E-07
Sn120    3.28251E-05
Sn121    2.37164E-08
Sn121m    6.82843E-08
Sn122    3.68404E-05
Sn123    1.75894E-06
Sn123m    3.80261E-10
Sn124    5.8501E-05
Sn125    1.72904E-07
Sn125m    2.798E-10
Sn126    0.000143056
Sn127    8.87386E-09
Sn127m    1.69904E-10
Sn128    8.76833E-09
Sn129    8.06583E-10
Sn129m    2.70613E-10
Sn130    1.20232E-09
Sn131    3.08635E-10
Sn132    9.84432E-11
Sn133    1.28623E-12
Sn134    1.63375E-13
Sn135    7.40471E-15
Sn136    1.08665E-15
Sb115    
Sb116    
Sb116m    
Sb117    
Sb118    
Sb119    
Sb120    
Sb120m    
Sb121    3.35017E-05
Sb122    4.66599E-09
Sb122m    5.12339E-14
Sb123    4.20683E-05
Sb124    1.15214E-07
Sb124m    7.75751E-13
Sb125    4.76221E-05
Sb126    4.51504E-08
Sb126m    1.75791E-11
Sb127    6.65979E-07
Sb128    1.0732E-08
Sb128m    1.74984E-09
Sb129    8.6928E-08
Sb130    9.21942E-10
Sb130m    1.47867E-08
Sb131    1.84802E-08
Sb132    9.00629E-10
Sb132m    1.15307E-09
Sb133    1.0403E-09
Sb134    1.39093E-12
Sb134m    1.54405E-11
Sb135    1.5754E-12
Sb136    5.37894E-14
Sb137    1.45342E-14
Sb138    9.72741E-16
Sb139    1.02292E-16
Te116    
Te117    
Te118    
Te119    
Te120    
Te121    
Te121m    
Te122    1.35793E-06
Te123    1.89592E-08
Te123M    1.31209E-09
Te124    1.51229E-06
Te125    4.89299E-05
Te125m    6.21077E-07
Te126    8.14135E-06
Te127    6.80257E-08
Te127m    3.03296E-06
Te128    0.000456501
Te129    2.21355E-08
Te129m    4.17E-06
Te130    0.0013631
Te131    2.16968E-08
Te131m    2.67757E-07
Te132    6.19008E-06
Te133    1.3182E-08
Te133m    3.13932E-08
Te134    5.61587E-08
Te135    2.48255E-10
Te136    1.2346E-10
Te137    7.91684E-12
Te138    1.05023E-12
Te139    7.32608E-14
Te140    1.90565E-14
Te141    3.0161E-16
Te142    8.00685E-17
I120    
I120m    
I121    
I122    
I123    
I124    
I125    
I126    
I127    0.000270447
I128    3.7636E-10
I129    0.00083131
I130    4.29281E-10
I130m    2.77565E-12
I131    1.14831E-05
I132    1.85164E-07
I133    2.1373E-06
I133m    1.25291E-11
I134    9.61567E-08
I134m    8.87696E-10
I135    6.72394E-07
I136    1.08717E-09
I136m    3.46605E-10
I137    2.95081E-10
I138    4.01346E-11
I139    6.43528E-12
I140    7.40678E-13
I141    7.27849E-14
I142    8.08755E-15
I143    1.03471E-15
I144    3.89096E-17
I145    0
Xe124    
Xe125    
Xe125m    
Xe126    0
Xe127    0
Xe127m    
Xe128    1.67162E-05
Xe129    1.21039E-07
Xe129m    6.75808E-14
Xe130    1.4826E-06
Xe131    0.002299837
Xe131m    1.19849E-07
Xe132    0.003300719
Xe133    1.3302E-05
Xe133m    2.57018E-07
Xe134    0.00443248
Xe134m    8.75798E-14
Xe135    1.07341E-06
Xe135m    6.35768E-09
Xe136    0.00408392
Xe137    6.48908E-09
Xe138    1.76815E-08
Xe139    7.80097E-10
Xe140    1.55378E-10
Xe141    8.90903E-12
Xe142    2.30222E-12
Xe143    1.10124E-13
Xe144    8.45588E-14
Xe145    1.12059E-14
Xe146    7.74924E-16
Xe147    2.28784E-17
Cs125    
Cs126    
Cs127    
Cs128    
Cs129    
Cs130    
Cs131    
Cs132    0
Cs133    0.003993702
Cs134    8.95559E-05
Cs134m    2.20827E-09
Cs135    0.004530354
Cs135m    2.67468E-11
Cs136    2.47913E-06
Cs137    0.003893241
Cs138    5.23658E-08
Cs138m    2.48089E-10
Cs139    1.43221E-08
Cs140    1.41949E-09
Cs141    4.53056E-10
Cs142    1.71756E-11
Cs143    7.87442E-12
Cs144    1.83426E-12
Cs145    2.6575E-13
Cs146    1.6412E-14
Cs147    1.28902E-14
Cs148    3.36093E-16
Cs149    0
Cs150    2.14496E-19
Ba126    
Ba127    
Ba128    
Ba129    
Ba130    
Ba131    
Ba131m    
Ba132    0
Ba133    0
Ba133m    
Ba134    7.82269E-05
Ba135    1.0432E-07
Ba135m    1.03347E-11
Ba136    0.000196638
Ba136m    1.08758E-13
Ba137    0.000311087
Ba137m    5.93867E-10
Ba138    0.004096645
Ba139    1.30847E-07
Ba140    2.69609E-05
Ba141    2.75351E-08
Ba142    1.3839E-08
Ba143    2.4961E-10
Ba144    1.41286E-10
Ba145    4.38178E-11
Ba146    6.62254E-12
Ba147    1.97952E-12
Ba148    1.31199E-12
Ba149    2.98371E-14
Ba150    4.88398E-15
Ba151    0
Ba152    6.4508E-18
La131    
La132    
La133    
La134    
La135    
La136    
La137    
La138    5.61887E-09
La139    0.003769605
La140    3.57086E-06
La141    3.51344E-07
La142    1.23326E-07
La143    1.7187E-08
La144    6.89775E-10
La145    3.89645E-10
La146    7.63646E-11
La147    4.68617E-11
La148    2.62232E-12
La149    1.82154E-12
La150    9.45427E-14
La151    2.23724E-14
La152    1.01257E-15
La153    1.68269E-16
La154    3.30455E-18
La155    0
Ce134    
Ce135    
Ce136    
Ce137    
Ce137m    
Ce138    
Ce139    0
Ce139m    
Ce140    0.003524712
Ce141    7.13157E-05
Ce142    0.003121214
Ce143    2.60277E-06
Ce144    0.000429395
Ce145    2.94399E-09
Ce146    1.05892E-08
Ce147    6.89775E-10
Ce148    3.23016E-10
Ce149    4.72476E-12
Ce150    2.32394E-12
Ce151    8.42587E-13
Ce152    3.29999E-12
Ce153    9.0963E-14
Ce154    2.70313E-14
Ce155    7.03122E-16
Ce156    1.11686E-16
Ce157    2.54742E-18
Pr136    
Pr137m    
Pr138    
Pr139    0
Pr140    0
Pr141    0.003549854
Pr142    3.34645E-08
Pr142m    4.33554E-16
Pr143    2.56873E-05
Pr144    1.81347E-08
Pr144m    9.07354E-11
Pr145    3.20367E-07
Pr146    1.81388E-08
Pr147    7.33125E-09
Pr148    1.01216E-09
Pr149    8.97732E-10
Pr150    5.7514E-11
Pr151    1.1478E-11
Pr152    1.22374E-11
Pr153    4.16027E-12
Pr154    2.26383E-13
Pr155    9.03836E-14
Pr156    5.20564E-15
Pr157    9.49669E-16
Pr158    2.6664E-17
Pr159    1.23574E-18
Nd136    
Nd137    
Nd138    
Nd139    
Nd139m    
Nd140    
Nd141    0
Nd142    3.34759E-05
Nd143    0.002830282
Nd144    0.002291249
Nd145    0.001967727
Nd146    0.001985211
Nd147    1.0342E-05
Nd148    0.001189285
Nd149    4.48618E-08
Nd150    0.000720607
Nd151    3.24982E-09
Nd152    2.14868E-09
Nd153    1.23874E-10
Nd154    7.97685E-07
Nd155    1.66065E-11
Nd156    1.64607E-11
Nd157    3.38628E-13
Nd158    1.01268E-13
Nd159    1.81843E-15
Nd160    2.17506E-16
Nd161    3.69139E-18
Pm141    
Pm142    
Pm143    
Pm144    
Pm145    0
Pm146    0
Pm147    0.00063432
Pm148    3.81647E-07
Pm148m    2.83897E-06
Pm149    1.38659E-06
Pm150    9.71603E-11
Pm151    4.48731E-07
Pm152    7.78338E-10
Pm152m    2.1374E-11
Pm153    6.60289E-10
Pm154    2.29922E-10
Pm154m    1.72439E-11
Pm155    3.64918E-11
Pm156    7.79269E-12
Pm157    2.29622E-11
Pm158    4.64468E-13
Pm159    1.26688E-13
Pm160    5.95936E-15
Pm161    6.51081E-16
Pm162    3.69232E-18
Sm141    
Sm141m    
Sm142    
Sm143    
Sm144    
Sm145    0
Sm146    0
Sm147    0.000684333
Sm148    0.00019043
Sm149    0.000882213
Sm150    0.000126761
Sm151    0.000506318
Sm152    0.000536487
Sm153    3.89365E-07
Sm154    0.000212385
Sm155    1.51715E-09
Sm156    2.29466E-08
Sm157    2.38447E-10
Sm158    8.00065E-10
Sm159    2.54825E-11
Sm160    2.68688E-11
Sm161    2.07398E-13
Sm162    2.69464E-14
Sm163    2.62698E-16
Sm164    3.30506E-17
Sm165    3.38183E-19
Eu145    
Eu146    
Eu147    
Eu148    
Eu149    0
Eu150    0
Eu150m    
Eu151    1.10352E-05
Eu152    9.27425E-07
Eu152m    5.02024E-10
Eu153    0.000251886
Eu154    3.22664E-05
Eu155    0.000104216
Eu156    1.23522E-06
Eu157    2.80762E-08
Eu158    8.71246E-10
Eu159    1.97693E-10
Eu160    5.70484E-12
Eu161    1.78046E-12
Eu162    3.37728E-12
Eu163    3.56765E-14
Eu164    1.11603E-15
Eu165    1.69449E-16
Gd145    
Gd146    
Gd147    
Gd148    
Gd149    
Gd150    
Gd151    
Gd152    6.29157E-07
Gd153    3.45664E-09
Gd154    6.86961E-06
Gd155    4.8755E-05
Gd155m    0
Gd156    0.000119311
Gd157    6.35386E-05
Gd158    5.79537E-05
Gd159    1.51498E-08
Gd160    1.58047E-05
Gd161    1.26781E-11
Gd162    1.68786E-11
Gd163    1.03647E-12
Gd164    7.44713E-12
Gd165    1.96131E-13
Tb147    
Tb148    
Tb149    
Tb150    
Tb151    
Tb152    
Tb153    
Tb154    
Tb155    
Tb156    
Tb156m    
Tb157    
Tb158    
Tb158m    
Tb159    2.42937E-05
Tb160    3.7247E-07
Tb161    3.67483E-08
Tb162    1.26026E-11
Tb162m    8.22826E-12
Tb163    1.46677E-11
Tb163m    0
Tb164    1.40573E-12
Tb165    1.30961E-13
Dy155    
Dy156    
Dy157    
Dy158    
Dy159    
Dy160    4.10389E-06
Dy161    7.57749E-06
Dy162    4.80566E-06
Dy163    1.70835E-06
Dy164    1.29688E-06
Dy165    4.06499E-11
Dy165m    1.91351E-13
Dy166    2.38343E-10
Ho155    
Ho156    
Ho157    
Ho158    
Ho159    
Ho159m    
Ho161    
Ho162    
Ho162m    
Ho163    
Ho164    
Ho164m    
Ho165    5.58752E-07
Ho166    2.1343E-10
Ho166m    9.96434E-10
Ho167    
Er161    
Er162    
Er163    
Er164    
Er165    
Er166    2.12675E-07
Er167    5.9966E-09
Er167m    2.71006E-18
Er168    0
Er169    0
Er170    0
Er171    0
Er172    0
Tm162    
Tm163    
Tm164    
Tm165    
Tm166    
Tm167    
Tm168    
Tm169    0
Tm170    0
Tm170m    0
Tm171    0
Tm172    0
Tm173    
Tm174    
Tm175    
Yb162    
Yb163    
Yb164    
Yb165    
Yb166    
Yb167    
Yb168    0
Yb169    0
Yb170    0
Yb171    0
Yb172    0
Yb173    
Yb174    
Yb175    
Yb175m    
Yb176    
Yb177    
Yb178    
Lu169    
Lu170    
Lu171    
Lu172    
Lu173    
Lu174    
Lu174m    
Lu175    
Lu176    
Lu176m    
Lu177    
Lu177m    
Lu178    
Lu178m    
Lu179    
Hf170    
Hf171    
Hf172    
Hf173    
Hf174    
Hf175    
Hf176    
Hf177    
Hf177m    
Hf178    
Hf178m    
Hf179    
Hf179m    
Hf180    
Hf180m    
Hf181    
Hf182    
Hf182m    
Hf183    
Hf184    
Ta172    
Ta173    
Ta174    
Ta175    
Ta176    
Ta177    
Ta178    
Ta179    
Ta180    
Ta180m    
Ta181    
Ta182    
Ta182m    
Ta183    
Ta184    
Ta185    
Ta186    
W176    
W177    
W178    
W179    
W180    
W181    
W182    
W183    
W183m    
W184    
W185    
W185m    
W186    
W187    
W188    
W189    
Re177    
Re178    
Re179    
Re180    
Re181    
Re182    
Re182m    
Re183    
Re184    
Re184m    
Re185    
Re186    
Re186m    
Re187    
Re188    
Re188m    
Re189    
Os180    
Os181    
Os182    
Os183    
Os184    
Os185    
Os186    
Os187    
Os188    
Os189    
Os189m    
Os190    
Os190m    
Os191    
Os191m    
Os192    
Os193    
Os194    
Ir182    
Ir183    
Ir184    
Ir185    
Ir186    
Ir186m    
Ir187    
Ir188    
Ir189    
Ir190    
Ir190m    
Ir190m    
Ir191    
Ir192    
Ir192m    
Ir193    
Ir193m    
Ir194    
Ir194m    
Ir195    
Ir195m    
Pt186    
Pt187    
Pt188    
Pt189    
Pt190    
Pt191    
Pt192    
Pt193    
Pt193m    
Pt194    
Pt195    
Pt195m    
Pt196    
Pt197    
Pt197m    
Pt198    
Pt199    
Pt199m    
Pt200    
Au193    
Au194    
Au195    
Au196    
Au197    
Au198    
Au198m    
Au199    
Au200    
Au200m    
Au201    
Hg193    
Hg193m    
Hg194    
Hg195    
Hg195m    
Hg196    
Hg197    
Hg197m    
Hg198    
Hg199    
Hg199m    
Hg200    
Hg201    
Hg202    
Hg203    
Hg204    
Hg205    
Tl194    
Tl194m    
Tl195    
Tl196    
Tl197    
Tl198    
Tl198m    
Tl199    
Tl200    
Tl201    
Tl202    
Tl203    
Tl204    
Tl205    
Tl206    0
Tl207    7.7568E-21
Tl208    1.6257E-16
Tl209    2.6516E-21
Pb195    
Pb195m    
Pb196    
Pb197    
Pb198    
Pb199    
Pb200    
Pb201    
Pb202    
Pb202m    
Pb203    
Pb204    
Pb205    
Pb206    8.0194E-18
